reg;region_name;cl_age90;jour;hosp;rea;rad;dc
53;;59;02/04/2020;49;21;43;0
53;;69;02/04/2020;84;35;45;7
53;;79;02/04/2020;94;36;56;11
53;;89;02/04/2020;86;5;20;27
53;;90;02/04/2020;22;0;7;18
53;;0;03/04/2020;411;114;245;69
53;;9;03/04/2020;2;0;4;0
53;;19;03/04/2020;0;0;2;0
53;;29;03/04/2020;3;1;11;0
53;;39;03/04/2020;20;3;24;0
53;;49;03/04/2020;29;13;22;0
53;;59;03/04/2020;48;22;48;0
53;;69;03/04/2020;85;35;48;7
53;;79;03/04/2020;105;35;57;14
53;;89;03/04/2020;95;5;21;28
53;;90;03/04/2020;24;0;7;20
53;;0;04/04/2020;408;112;273;75
53;;9;04/04/2020;2;0;4;0
53;;19;04/04/2020;1;0;2;0
53;;29;04/04/2020;1;1;13;0
53;;39;04/04/2020;17;2;30;0
53;;49;04/04/2020;30;15;23;0
53;;59;04/04/2020;47;18;53;0
53;;69;04/04/2020;81;35;53;11
53;;79;04/04/2020;102;35;63;15
53;;89;04/04/2020;98;6;24;29
53;;90;04/04/2020;28;0;7;20
53;;0;05/04/2020;423;112;280;81
53;;9;05/04/2020;2;0;4;0
53;;19;05/04/2020;1;0;2;0
53;;29;05/04/2020;2;0;13;0
53;;39;05/04/2020;17;4;30;0
53;;49;05/04/2020;31;15;25;0
53;;59;05/04/2020;48;17;54;0
53;;69;05/04/2020;86;35;55;11
53;;79;05/04/2020;107;35;64;17
53;;89;05/04/2020;98;6;25;32
53;;90;05/04/2020;30;0;7;21
53;;0;06/04/2020;471;141;296;88
53;;9;06/04/2020;1;0;5;0
53;;19;06/04/2020;1;0;2;0
53;;29;06/04/2020;3;1;13;0
53;;39;06/04/2020;16;3;32;0
53;;49;06/04/2020;30;15;29;0
53;;59;06/04/2020;56;27;57;1
53;;69;06/04/2020;98;44;58;12
53;;79;06/04/2020;129;45;66;17
53;;89;06/04/2020;102;6;25;36
53;;90;06/04/2020;33;0;8;22
53;;0;07/04/2020;461;133;335;97
53;;9;07/04/2020;1;0;4;0
53;;19;07/04/2020;1;0;2;0
53;;29;07/04/2020;4;1;13;0
53;;39;07/04/2020;12;1;38;0
53;;49;07/04/2020;29;14;37;0
53;;59;07/04/2020;54;27;62;1
53;;69;07/04/2020;98;44;65;13
53;;79;07/04/2020;123;41;73;20
53;;89;07/04/2020;99;5;30;40
53;;90;07/04/2020;38;0;9;23
53;;0;08/04/2020;484;136;373;107
53;;9;08/04/2020;0;0;5;0
53;;19;08/04/2020;0;0;3;0
53;;29;08/04/2020;6;1;13;0
53;;39;08/04/2020;12;1;44;0
53;;49;08/04/2020;31;14;43;0
53;;59;08/04/2020;65;29;66;1
53;;69;08/04/2020;96;44;73;14
53;;79;08/04/2020;130;42;80;21
53;;89;08/04/2020;99;5;35;46
53;;90;08/04/2020;42;0;9;25
53;;0;09/04/2020;493;133;397;109
53;;9;09/04/2020;0;0;6;0
53;;19;09/04/2020;1;0;3;0
53;;29;09/04/2020;7;1;13;0
53;;39;09/04/2020;11;1;45;0
53;;49;09/04/2020;30;12;46;0
53;;59;09/04/2020;64;28;69;1
53;;69;09/04/2020;96;44;78;14
53;;79;09/04/2020;129;43;89;22
53;;89;09/04/2020;105;4;37;47
53;;90;09/04/2020;47;0;10;25
53;;0;10/04/2020;490;127;431;121
53;;9;10/04/2020;0;0;7;0
53;;19;10/04/2020;1;0;3;0
53;;29;10/04/2020;5;1;16;0
53;;39;10/04/2020;10;1;48;0
53;;49;10/04/2020;30;11;47;0
53;;59;10/04/2020;67;29;73;1
53;;69;10/04/2020;90;42;86;16
53;;79;10/04/2020;129;40;97;25
53;;89;10/04/2020;101;3;42;52
53;;90;10/04/2020;54;0;10;27
53;;0;11/04/2020;487;124;470;129
53;;9;11/04/2020;0;0;6;0
53;;19;11/04/2020;1;0;3;0
53;;29;11/04/2020;4;1;17;0
53;;39;11/04/2020;8;2;50;0
53;;49;11/04/2020;32;9;50;0
53;;59;11/04/2020;63;28;81;1
53;;69;11/04/2020;90;41;93;18
53;;79;11/04/2020;119;40;112;26
53;;89;11/04/2020;110;3;44;53
53;;90;11/04/2020;57;0;12;31
53;;0;12/04/2020;510;119;481;132
53;;9;12/04/2020;0;0;6;0
53;;19;12/04/2020;2;0;3;0
53;;29;12/04/2020;5;0;17;0
53;;39;12/04/2020;8;2;50;0
53;;49;12/04/2020;34;7;54;0
53;;59;12/04/2020;61;27;84;1
53;;69;12/04/2020;90;39;96;19
53;;79;12/04/2020;129;41;112;26
53;;89;12/04/2020;117;3;45;53
53;;90;12/04/2020;61;0;12;33
53;;0;13/04/2020;510;118;490;136
53;;9;13/04/2020;0;0;6;0
53;;19;13/04/2020;2;0;3;0
53;;29;13/04/2020;3;1;19;0
53;;39;13/04/2020;8;2;50;0
53;;49;13/04/2020;36;8;53;0
53;;59;13/04/2020;59;25;88;1
53;;69;13/04/2020;90;41;97;19
53;;79;13/04/2020;127;38;114;28
53;;89;13/04/2020;117;3;46;55
53;;90;13/04/2020;65;0;12;33
53;;0;14/04/2020;514;117;511;149
53;;9;14/04/2020;0;0;6;0
53;;19;14/04/2020;2;0;3;0
53;;29;14/04/2020;3;1;19;0
53;;39;14/04/2020;5;0;50;0
53;;49;14/04/2020;33;11;57;0
53;;59;14/04/2020;61;25;92;1
53;;69;14/04/2020;85;37;104;19
53;;79;14/04/2020;138;40;115;30
53;;89;14/04/2020;120;3;51;55
53;;90;14/04/2020;64;0;12;44
53;;0;15/04/2020;504;106;540;159
53;;9;15/04/2020;1;0;6;0
53;;19;15/04/2020;1;0;4;0
53;;29;15/04/2020;3;1;19;0
53;;39;15/04/2020;6;0;50;0
53;;49;15/04/2020;35;10;58;0
53;;59;15/04/2020;61;23;96;2
53;;69;15/04/2020;81;34;108;19
53;;79;15/04/2020;127;36;127;33
53;;89;15/04/2020;119;2;57;59
53;;90;15/04/2020;67;0;13;46
53;;0;16/04/2020;484;102;576;166
53;;9;16/04/2020;1;0;7;0
53;;19;16/04/2020;1;0;4;0
53;;29;16/04/2020;2;1;21;0
53;;39;16/04/2020;7;0;51;0
53;;49;16/04/2020;31;8;64;0
53;;59;16/04/2020;59;20;101;3
53;;69;16/04/2020;73;35;116;21
53;;79;16/04/2020;118;36;135;34
53;;89;16/04/2020;123;2;62;60
53;;90;16/04/2020;66;0;14;48
53;;0;17/04/2020;483;93;596;171
53;;9;17/04/2020;1;0;7;0
53;;19;17/04/2020;1;0;4;0
53;;29;17/04/2020;2;1;21;0
53;;39;17/04/2020;8;0;51;0
53;;49;17/04/2020;29;6;68;0
53;;59;17/04/2020;58;17;103;3
53;;69;17/04/2020;73;34;119;21
53;;79;17/04/2020;120;34;136;36
53;;89;17/04/2020;123;1;70;61
53;;90;17/04/2020;65;0;16;50
53;;0;18/04/2020;468;88;627;181
53;;9;18/04/2020;1;0;7;0
53;;19;18/04/2020;1;0;4;0
53;;29;18/04/2020;3;1;21;0
53;;39;18/04/2020;9;0;54;0
53;;49;18/04/2020;29;6;71;0
53;;59;18/04/2020;54;15;107;3
53;;69;18/04/2020;75;33;122;22
53;;79;18/04/2020;117;31;140;38
53;;89;18/04/2020;112;2;82;67
53;;90;18/04/2020;65;0;17;51
53;;0;19/04/2020;461;86;639;185
53;;9;19/04/2020;1;0;7;0
53;;19;19/04/2020;1;0;4;0
53;;29;19/04/2020;3;1;21;0
53;;39;19/04/2020;8;0;55;0
53;;49;19/04/2020;29;6;72;0
53;;59;19/04/2020;52;14;109;2
53;;69;19/04/2020;75;32;123;22
53;;79;19/04/2020;112;31;145;40
53;;89;19/04/2020;111;2;83;69
53;;90;19/04/2020;66;0;18;52
53;;0;20/04/2020;455;83;650;189
53;;9;20/04/2020;2;0;7;0
53;;19;20/04/2020;1;0;4;0
53;;29;20/04/2020;2;1;22;0
53;;39;20/04/2020;9;0;55;0
53;;49;20/04/2020;29;5;73;0
53;;59;20/04/2020;49;13;111;2
53;;69;20/04/2020;74;32;125;23
53;;79;20/04/2020;107;30;149;42
53;;89;20/04/2020;112;2;84;70
53;;90;20/04/2020;67;0;18;52
53;;0;21/04/2020;436;78;678;193
53;;9;21/04/2020;2;0;8;0
53;;19;21/04/2020;2;0;3;0
53;;29;21/04/2020;1;1;23;0
53;;39;21/04/2020;9;0;54;0
53;;49;21/04/2020;26;3;78;0
53;;59;21/04/2020;47;13;112;3
53;;69;21/04/2020;69;29;130;23
53;;79;21/04/2020;102;30;153;43
53;;89;21/04/2020;111;2;90;70
53;;90;21/04/2020;65;0;24;54
53;;0;22/04/2020;430;74;702;193
53;;9;22/04/2020;2;0;9;0
53;;19;22/04/2020;2;0;3;0
53;;29;22/04/2020;1;1;23;0
53;;39;22/04/2020;10;0;53;0
53;;49;22/04/2020;24;3;81;0
53;;59;22/04/2020;40;11;119;3
53;;69;22/04/2020;71;26;130;23
53;;79;22/04/2020;103;31;157;43
53;;89;22/04/2020;112;2;95;70
53;;90;22/04/2020;63;0;29;54
53;;0;23/04/2020;430;69;723;199
53;;9;23/04/2020;2;0;9;0
53;;19;23/04/2020;1;0;4;0
53;;29;23/04/2020;1;1;23;0
53;;39;23/04/2020;9;0;56;0
53;;49;23/04/2020;25;3;82;0
53;;59;23/04/2020;41;9;120;4
53;;69;23/04/2020;68;23;133;24
53;;79;23/04/2020;100;31;165;43
53;;89;23/04/2020;114;2;98;71
53;;90;23/04/2020;67;0;30;57
53;;0;24/04/2020;429;59;743;199
53;;9;24/04/2020;2;0;9;0
53;;19;24/04/2020;1;0;4;0
53;;29;24/04/2020;0;0;24;0
53;;39;24/04/2020;8;0;57;0
53;;49;24/04/2020;26;4;83;0
53;;59;24/04/2020;40;7;121;4
53;;69;24/04/2020;69;21;134;24
53;;79;24/04/2020;101;25;170;43
53;;89;24/04/2020;117;2;102;71
53;;90;24/04/2020;63;0;36;57
53;;0;25/04/2020;412;59;766;202
53;;9;25/04/2020;2;0;9;0
53;;19;25/04/2020;1;0;4;0
53;;29;25/04/2020;2;0;24;0
53;;39;25/04/2020;7;0;58;0
53;;49;25/04/2020;25;3;85;0
53;;59;25/04/2020;34;7;126;4
53;;69;25/04/2020;64;21;140;24
53;;79;25/04/2020;97;26;174;45
53;;89;25/04/2020;115;2;106;72
53;;90;25/04/2020;63;0;37;57
53;;0;26/04/2020;408;58;772;203
53;;9;26/04/2020;2;0;9;0
53;;19;26/04/2020;1;0;4;0
53;;29;26/04/2020;3;0;24;0
53;;39;26/04/2020;7;0;58;0
53;;49;26/04/2020;23;2;87;0
53;;59;26/04/2020;35;8;126;4
53;;69;26/04/2020;63;21;141;24
53;;79;26/04/2020;96;26;175;45
53;;89;26/04/2020;112;1;108;73
53;;90;26/04/2020;64;0;37;57
53;;0;27/04/2020;406;57;774;204
53;;9;27/04/2020;2;0;9;0
53;;19;27/04/2020;1;0;4;0
53;;29;27/04/2020;4;1;24;0
53;;39;27/04/2020;7;0;58;0
53;;49;27/04/2020;23;2;87;0
53;;59;27/04/2020;34;7;127;4
53;;69;27/04/2020;61;20;141;24
53;;79;27/04/2020;97;26;176;45
53;;89;27/04/2020;111;1;108;74
53;;90;27/04/2020;64;0;37;57
53;;0;28/04/2020;397;51;797;208
53;;9;28/04/2020;1;0;10;0
53;;19;28/04/2020;1;0;5;0
53;;29;28/04/2020;5;0;24;0
53;;39;28/04/2020;6;0;60;0
53;;49;28/04/2020;20;2;89;0
53;;59;28/04/2020;32;7;129;4
53;;69;28/04/2020;57;18;143;25
53;;79;28/04/2020;96;22;180;45
53;;89;28/04/2020;121;2;110;76
53;;90;28/04/2020;56;0;44;58
53;;0;29/04/2020;392;50;809;210
53;;9;29/04/2020;1;0;10;0
53;;19;29/04/2020;1;0;5;0
53;;29;29/04/2020;3;0;26;0
53;;39;29/04/2020;6;0;61;0
53;;49;29/04/2020;19;2;90;0
53;;59;29/04/2020;34;7;129;4
53;;69;29/04/2020;54;17;144;26
53;;79;29/04/2020;96;21;181;45
53;;89;29/04/2020;119;3;113;77
53;;90;29/04/2020;57;0;47;58
53;;0;01/05/2020;373;44;846;212
53;;9;01/05/2020;1;0;10;0
53;;19;01/05/2020;1;0;5;0
53;;29;01/05/2020;2;0;27;0
53;;39;01/05/2020;4;0;63;0
53;;49;01/05/2020;17;1;93;0
53;;59;01/05/2020;30;7;133;4
53;;69;01/05/2020;47;16;151;26
53;;79;01/05/2020;95;18;187;45
53;;89;01/05/2020;115;2;123;79
53;;90;01/05/2020;59;0;51;58
53;;0;02/05/2020;373;45;855;216
53;;9;02/05/2020;1;0;10;0
53;;19;02/05/2020;1;0;6;0
53;;29;02/05/2020;2;0;27;0
53;;39;02/05/2020;4;0;63;0
53;;49;02/05/2020;17;1;94;0
53;;59;02/05/2020;29;7;134;5
53;;69;02/05/2020;47;16;150;27
53;;79;02/05/2020;96;19;187;45
53;;89;02/05/2020;114;2;129;80
53;;90;02/05/2020;60;0;52;59
53;;0;03/05/2020;369;45;862;219
53;;9;03/05/2020;1;0;10;0
53;;19;03/05/2020;1;0;6;0
53;;29;03/05/2020;2;0;28;0
53;;39;03/05/2020;3;0;64;0
53;;49;03/05/2020;16;1;94;1
53;;59;03/05/2020;31;7;134;5
53;;69;03/05/2020;45;16;153;27
53;;79;03/05/2020;94;19;188;46
53;;89;03/05/2020;113;2;130;81
53;;90;03/05/2020;61;0;52;59
53;;0;04/05/2020;365;45;871;222
53;;9;04/05/2020;1;0;10;0
53;;19;04/05/2020;1;0;6;0
53;;29;04/05/2020;3;0;28;0
53;;39;04/05/2020;3;0;64;0
53;;49;04/05/2020;13;1;97;1
53;;59;04/05/2020;32;7;134;5
53;;69;04/05/2020;45;15;154;27
53;;79;04/05/2020;95;21;191;46
53;;89;04/05/2020;111;1;131;83
53;;90;04/05/2020;59;0;53;60
53;;0;05/05/2020;359;40;883;222
53;;9;05/05/2020;0;0;11;0
53;;19;05/05/2020;1;0;6;0
53;;29;05/05/2020;2;0;29;0
53;;39;05/05/2020;3;0;64;0
53;;49;05/05/2020;10;1;99;1
53;;59;05/05/2020;32;6;135;5
53;;69;05/05/2020;45;13;154;27
53;;79;05/05/2020;95;20;193;46
53;;89;05/05/2020;112;0;133;83
53;;90;05/05/2020;57;0;56;60
53;;0;06/05/2020;352;40;897;223
53;;9;06/05/2020;0;0;11;0
53;;19;06/05/2020;1;0;6;0
53;;29;06/05/2020;2;0;29;0
53;;39;06/05/2020;2;0;66;0
53;;49;06/05/2020;10;1;100;1
53;;59;06/05/2020;31;7;137;5
53;;69;06/05/2020;44;13;154;27
53;;79;06/05/2020;94;19;193;47
53;;89;06/05/2020;109;0;140;83
53;;90;06/05/2020;57;0;58;60
53;;0;07/05/2020;339;41;914;224
53;;9;07/05/2020;0;0;11;0
53;;19;07/05/2020;1;0;6;0
53;;29;07/05/2020;1;0;30;0
53;;39;07/05/2020;2;0;66;0
53;;49;07/05/2020;12;1;100;1
53;;59;07/05/2020;30;7;138;5
53;;69;07/05/2020;42;11;156;27
53;;79;07/05/2020;92;21;196;47
53;;89;07/05/2020;104;1;146;83
53;;90;07/05/2020;53;0;62;61
53;;0;08/05/2020;329;41;931;225
53;;9;08/05/2020;0;0;11;0
53;;19;08/05/2020;1;0;6;0
53;;29;08/05/2020;0;0;31;0
53;;39;08/05/2020;4;0;67;0
53;;49;08/05/2020;11;3;100;1
53;;59;08/05/2020;29;7;139;5
53;;69;08/05/2020;41;11;157;27
53;;79;08/05/2020;90;19;199;47
53;;89;08/05/2020;101;1;151;84
53;;90;08/05/2020;50;0;67;61
53;;0;09/05/2020;327;43;937;226
53;;9;09/05/2020;0;0;11;0
53;;19;09/05/2020;1;0;6;0
53;;29;09/05/2020;1;0;31;0
53;;39;09/05/2020;4;0;67;0
53;;49;09/05/2020;11;3;100;1
53;;59;09/05/2020;30;8;139;5
53;;69;09/05/2020;40;11;158;27
53;;79;09/05/2020;89;19;200;47
53;;89;09/05/2020;97;2;155;85
53;;90;09/05/2020;52;0;67;61
53;;0;10/05/2020;327;43;939;227
53;;9;10/05/2020;0;0;11;0
53;;19;10/05/2020;1;0;6;0
53;;29;10/05/2020;1;0;31;0
53;;39;10/05/2020;4;0;67;0
53;;49;10/05/2020;12;3;100;1
53;;59;10/05/2020;30;9;139;5
53;;69;10/05/2020;42;11;157;27
53;;79;10/05/2020;88;19;201;47
53;;89;10/05/2020;96;1;156;86
53;;90;10/05/2020;51;0;68;61
53;;0;11/05/2020;328;42;942;230
53;;9;11/05/2020;0;0;11;0
53;;19;11/05/2020;1;0;6;0
53;;29;11/05/2020;1;0;31;0
53;;39;11/05/2020;3;0;68;0
53;;49;11/05/2020;12;3;101;1
53;;59;11/05/2020;30;8;138;6
53;;69;11/05/2020;42;11;158;27
53;;79;11/05/2020;85;19;202;49
53;;89;11/05/2020;99;1;155;86
53;;90;11/05/2020;52;0;69;61
53;;0;12/05/2020;317;35;961;231
53;;9;12/05/2020;0;0;11;0
53;;19;12/05/2020;1;0;6;0
53;;29;12/05/2020;1;0;31;0
53;;39;12/05/2020;2;0;69;0
53;;49;12/05/2020;14;0;101;1
53;;59;12/05/2020;29;7;139;6
53;;69;12/05/2020;40;10;161;28
53;;79;12/05/2020;83;17;204;49
53;;89;12/05/2020;96;1;162;86
53;;90;12/05/2020;48;0;74;61
53;;0;13/05/2020;289;32;990;232
53;;9;13/05/2020;0;0;11;0
53;;19;13/05/2020;1;0;6;0
53;;29;13/05/2020;1;0;31;0
53;;39;13/05/2020;2;0;69;0
53;;49;13/05/2020;13;1;102;1
53;;59;13/05/2020;28;6;140;6
53;;69;13/05/2020;38;9;163;28
53;;79;13/05/2020;77;16;210;50
53;;89;13/05/2020;82;0;176;86
53;;90;13/05/2020;44;0;79;61
53;;0;14/05/2020;286;29;997;232
53;;9;14/05/2020;0;0;11;0
53;;19;14/05/2020;1;0;6;0
53;;29;14/05/2020;1;0;31;0
53;;39;14/05/2020;2;0;69;0
53;;49;14/05/2020;14;2;102;1
53;;59;14/05/2020;27;6;141;6
53;;69;14/05/2020;40;9;163;27
53;;79;14/05/2020;75;12;212;50
53;;89;14/05/2020;79;0;180;86
53;;90;14/05/2020;44;0;79;62
53;;0;15/05/2020;265;27;1020;233
53;;9;15/05/2020;0;0;11;0
53;;19;15/05/2020;1;0;6;0
53;;29;15/05/2020;0;0;32;0
53;;39;15/05/2020;2;0;69;0
53;;49;15/05/2020;12;2;103;1
53;;59;15/05/2020;26;5;143;6
53;;69;15/05/2020;35;9;166;27
53;;79;15/05/2020;69;11;219;50
53;;89;15/05/2020;78;0;184;86
53;;90;15/05/2020;40;0;84;63
53;;0;16/05/2020;264;29;1033;235
53;;9;16/05/2020;0;0;11;0
53;;19;16/05/2020;1;0;6;0
53;;29;16/05/2020;0;0;32;0
53;;39;16/05/2020;3;1;69;0
53;;49;16/05/2020;10;2;105;1
53;;59;16/05/2020;26;5;143;6
53;;69;16/05/2020;34;8;170;27
53;;79;16/05/2020;68;13;221;50
53;;89;16/05/2020;80;0;188;87
53;;90;16/05/2020;40;0;85;64
53;;0;17/05/2020;262;29;1038;236
53;;9;17/05/2020;0;0;11;0
53;;19;17/05/2020;1;0;6;0
53;;29;17/05/2020;0;0;32;0
53;;39;17/05/2020;3;1;69;0
53;;49;17/05/2020;10;2;105;1
53;;59;17/05/2020;26;5;143;6
53;;69;17/05/2020;33;8;171;27
53;;79;17/05/2020;66;13;222;51
53;;89;17/05/2020;80;0;190;87
53;;90;17/05/2020;41;0;86;64
53;;0;18/05/2020;249;28;1049;239
53;;9;18/05/2020;0;0;11;0
53;;19;18/05/2020;1;0;6;0
53;;29;18/05/2020;1;0;32;0
53;;39;18/05/2020;3;1;69;0
53;;49;18/05/2020;9;3;106;1
53;;59;18/05/2020;22;4;146;6
53;;69;18/05/2020;32;7;171;28
53;;79;18/05/2020;63;12;224;52
53;;89;18/05/2020;77;1;193;88
53;;90;18/05/2020;40;0;87;64
53;;0;19/05/2020;238;24;1064;240
53;;9;19/05/2020;0;0;11;0
53;;19;19/05/2020;1;0;6;0
53;;29;19/05/2020;0;0;33;0
53;;39;19/05/2020;4;1;69;0
53;;49;19/05/2020;9;2;106;1
53;;59;19/05/2020;22;4;146;6
53;;69;19/05/2020;29;7;174;28
53;;79;19/05/2020;62;9;227;52
53;;89;19/05/2020;73;1;198;88
53;;90;19/05/2020;37;0;90;65
53;;0;20/05/2020;237;21;1074;240
53;;9;20/05/2020;0;0;11;0
53;;19;20/05/2020;1;0;6;0
53;;29;20/05/2020;0;0;33;0
53;;39;20/05/2020;4;1;69;0
53;;49;20/05/2020;8;2;107;1
53;;59;20/05/2020;23;3;147;6
53;;69;20/05/2020;29;8;175;28
53;;79;20/05/2020;61;7;230;52
53;;89;20/05/2020;73;0;201;88
53;;90;20/05/2020;37;0;91;65
53;;0;21/05/2020;232;20;1081;241
53;;9;21/05/2020;0;0;11;0
53;;19;21/05/2020;1;0;6;0
53;;29;21/05/2020;0;0;33;0
53;;39;21/05/2020;4;1;69;0
53;;49;21/05/2020;7;2;109;1
53;;59;21/05/2020;22;3;148;6
53;;69;21/05/2020;29;8;175;28
53;;79;21/05/2020;61;6;230;52
53;;89;21/05/2020;69;0;205;88
53;;90;21/05/2020;38;0;91;66
53;;0;22/05/2020;236;20;1084;242
53;;9;22/05/2020;0;0;11;0
53;;19;22/05/2020;1;0;6;0
53;;29;22/05/2020;1;0;33;0
53;;39;22/05/2020;4;1;69;0
53;;49;22/05/2020;7;2;109;1
53;;59;22/05/2020;24;3;148;6
53;;69;22/05/2020;31;8;175;28
53;;79;22/05/2020;61;6;230;52
53;;89;22/05/2020;67;0;208;89
53;;90;22/05/2020;39;0;91;66
53;;0;23/05/2020;233;21;1091;242
53;;9;23/05/2020;0;0;11;0
53;;19;23/05/2020;1;0;6;0
53;;29;23/05/2020;1;0;33;0
53;;39;23/05/2020;4;1;69;0
53;;49;23/05/2020;7;2;109;1
53;;59;23/05/2020;26;4;148;6
53;;69;23/05/2020;29;8;177;28
53;;79;23/05/2020;59;6;232;52
53;;89;23/05/2020;68;0;209;89
53;;90;23/05/2020;37;0;93;66
53;;0;24/05/2020;232;22;1091;242
53;;9;24/05/2020;0;0;11;0
53;;19;24/05/2020;1;0;6;0
53;;29;24/05/2020;1;0;33;0
53;;39;24/05/2020;4;1;69;0
53;;49;24/05/2020;7;2;109;1
53;;59;24/05/2020;26;4;148;6
53;;69;24/05/2020;28;9;177;28
53;;79;24/05/2020;59;6;232;52
53;;89;24/05/2020;68;0;209;89
53;;90;24/05/2020;37;0;93;66
53;;0;25/05/2020;229;23;1097;244
53;;9;25/05/2020;0;0;11;0
53;;19;25/05/2020;1;0;6;0
53;;29;25/05/2020;1;0;33;0
53;;39;25/05/2020;5;1;69;0
53;;49;25/05/2020;7;2;109;1
53;;59;25/05/2020;26;4;148;6
53;;69;25/05/2020;28;9;177;28
53;;79;25/05/2020;59;7;234;52
53;;89;25/05/2020;65;0;212;89
53;;90;25/05/2020;36;0;94;68
53;;0;26/05/2020;216;22;1110;246
53;;9;26/05/2020;0;0;11;0
53;;19;26/05/2020;1;0;6;0
53;;29;26/05/2020;1;0;33;0
53;;39;26/05/2020;4;0;70;0
53;;49;26/05/2020;7;1;109;1
53;;59;26/05/2020;23;5;151;6
53;;69;26/05/2020;28;9;177;28
53;;79;26/05/2020;58;7;236;52
53;;89;26/05/2020;61;0;216;90
53;;90;26/05/2020;32;0;97;69
53;;0;27/05/2020;214;20;1116;248
53;;9;27/05/2020;0;0;11;0
53;;19;27/05/2020;1;0;6;0
53;;29;27/05/2020;1;0;33;0
53;;39;27/05/2020;3;0;71;0
53;;49;27/05/2020;7;0;109;1
53;;59;27/05/2020;22;4;152;7
53;;69;27/05/2020;29;9;177;28
53;;79;27/05/2020;58;7;238;52
53;;89;27/05/2020;62;0;216;91
53;;90;27/05/2020;30;0;99;69
53;;0;28/05/2020;206;20;1123;249
53;;9;28/05/2020;0;0;11;0
53;;19;28/05/2020;1;0;6;0
53;;29;28/05/2020;1;0;33;0
53;;39;28/05/2020;3;0;71;0
53;;49;28/05/2020;7;0;109;1
53;;59;28/05/2020;23;4;152;7
53;;69;28/05/2020;28;9;178;28
53;;79;28/05/2020;55;7;240;52
53;;89;28/05/2020;59;0;218;92
53;;90;28/05/2020;28;0;101;69
53;;0;29/05/2020;205;19;1128;249
53;;9;29/05/2020;0;0;11;0
53;;19;29/05/2020;1;0;6;0
53;;29;29/05/2020;1;0;33;0
53;;39;29/05/2020;3;0;71;0
53;;49;29/05/2020;7;0;109;1
53;;59;29/05/2020;23;4;152;7
53;;69;29/05/2020;29;9;178;28
53;;79;29/05/2020;54;6;241;52
53;;89;29/05/2020;58;0;222;92
53;;90;29/05/2020;28;0;101;69
53;;0;30/05/2020;197;17;1141;249
53;;9;30/05/2020;0;0;11;0
53;;19;30/05/2020;1;0;6;0
53;;29;30/05/2020;1;0;33;0
53;;39;30/05/2020;3;0;71;0
53;;49;30/05/2020;7;0;109;1
53;;59;30/05/2020;21;3;154;7
53;;69;30/05/2020;29;8;178;28
53;;79;30/05/2020;51;6;245;52
53;;89;30/05/2020;55;0;227;92
53;;90;30/05/2020;28;0;103;69
53;;0;31/05/2020;198;17;1141;249
53;;9;31/05/2020;0;0;11;0
53;;19;31/05/2020;1;0;6;0
53;;29;31/05/2020;1;0;33;0
53;;39;31/05/2020;3;0;71;0
53;;49;31/05/2020;7;0;109;1
53;;59;31/05/2020;21;3;154;7
53;;69;31/05/2020;29;8;178;28
53;;79;31/05/2020;52;6;245;52
53;;89;31/05/2020;55;0;227;92
53;;90;31/05/2020;28;0;103;69
53;;0;01/06/2020;196;17;1143;251
53;;9;01/06/2020;0;0;11;0
53;;19;01/06/2020;1;0;6;0
53;;29;01/06/2020;1;0;33;0
53;;39;01/06/2020;3;0;71;0
53;;49;01/06/2020;7;0;109;1
53;;59;01/06/2020;20;3;155;7
53;;69;01/06/2020;29;8;179;28
53;;79;01/06/2020;52;6;245;52
53;;89;01/06/2020;55;0;227;93
53;;90;01/06/2020;27;0;103;70
53;;0;02/06/2020;189;16;1150;252
53;;9;02/06/2020;0;0;11;0
53;;19;02/06/2020;1;0;6;0
53;;29;02/06/2020;1;0;33;0
53;;39;02/06/2020;3;0;71;0
53;;49;02/06/2020;6;0;110;1
53;;59;02/06/2020;19;2;155;8
53;;69;02/06/2020;30;8;179;28
53;;79;02/06/2020;50;6;247;52
53;;89;02/06/2020;51;0;231;93
53;;90;02/06/2020;27;0;103;70
53;;0;03/06/2020;178;14;1167;253
53;;9;03/06/2020;0;0;11;0
53;;19;03/06/2020;1;0;6;0
53;;29;03/06/2020;1;0;34;0
53;;39;03/06/2020;3;0;71;0
53;;49;03/06/2020;4;0;111;2
53;;59;03/06/2020;19;2;156;8
53;;69;03/06/2020;27;8;182;28
53;;79;03/06/2020;45;4;252;52
53;;89;03/06/2020;49;0;236;93
53;;90;03/06/2020;28;0;104;70
53;;0;04/06/2020;175;13;1171;254
53;;9;04/06/2020;0;0;11;0
53;;19;04/06/2020;1;0;6;0
53;;29;04/06/2020;1;0;34;0
53;;39;04/06/2020;3;0;71;0
53;;49;04/06/2020;4;0;111;2
53;;59;04/06/2020;18;2;158;8
53;;69;04/06/2020;26;7;183;28
53;;79;04/06/2020;44;4;253;53
53;;89;04/06/2020;49;0;236;93
53;;90;04/06/2020;28;0;104;70
53;;0;05/06/2020;168;12;1181;255
53;;9;05/06/2020;0;0;11;0
53;;19;05/06/2020;1;0;6;0
53;;29;05/06/2020;1;0;34;0
53;;39;05/06/2020;3;0;71;0
53;;49;05/06/2020;5;0;112;2
53;;59;05/06/2020;17;2;159;8
53;;69;05/06/2020;24;6;185;28
53;;79;05/06/2020;42;4;255;53
53;;89;05/06/2020;48;0;238;94
